시설명,시설종류,주소,위도,경도,정원(명)
보훈경로당,노인여가복지시설,"인천광역시 미추홀구 인주대로 132, 2층(용현동)",,,
용현5동분회경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로53번길 25-18(용현동),,,
약우물터경로당,노인여가복지시설,인천광역시 미추홀구 토금북로57번길 7-29(용현동),,,
한양1차아파트경로당,노인여가복지시설,인천광역시 미추홀구 낙섬중로 20(용현동),,,
대림아파트경로당,노인여가복지시설,인천광역시 미추홀구 낙섬중로 18(용현동),,,
동아아파트(저층)경로당,노인여가복지시설,인천광역시 미추홀구 용오로 82(용현동),,,
금호1차아파트경로당,노인여가복지시설,인천광역시 미추홀구 낙섬동로 9(용현동),,,
한양2차아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 23-42(용현동),,,
윤성아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 143(용현동),,,
서해아파트경로당,노인여가복지시설,인천광역시 미추홀구 토금중로 63(용현동),,,
(해안)성신아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 23-20(용현동),,,
용현한국아파트경로당,노인여가복지시설,인천광역시 미추홀구 낙섬동로 6(용현동),,,
금호2차아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 68(용현동),,,
신창미션힐(아파트)경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 171(용현동),,,
부성로얄아파트경로당,노인여가복지시설,인천광역시 미추홀구 낙섬동로 50(용현동),,,
금호3차 아파트경로당,노인여가복지시설,인천광역시 미추홀구 낙섬동로 51(용현동),,,
금호4차아파트경로당,노인여가복지시설,인천광역시 미추홀구 토금중로 60(용현동),,,
인천SK스카이뷰경로당,노인여가복지시설,인천광역시 미추홀구 용정공원로 33(용현동),,,
용현엠코타운경로당,노인여가복지시설,인천광역시 미추홀구 토금북로 56(용현동),,,
토지경로당,노인여가복지시설,인천광역시 미추홀구 낙섬서로10번길 33-27(용현동),,,
학익1동분회경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로386번길 32(학익동),,,
장미아파트경로당,노인여가복지시설,인천광역시 미추홀구 소성로 72(학익동),,,
노적산경로당,노인여가복지시설,인천광역시 미추홀구 노적산로 56-18(학익동),,,
대동아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 402(학익동),,,
영남들국화아파트경로당,노인여가복지시설,인천광역시 미추홀구 소성로 240(학익동),,,
학삼경로당,노인여가복지시설,인천광역시 미추홀구 소성로256번길 10-22(학익동),,,
학익원흥아파트경로당,노인여가복지시설,인천광역시 미추홀구 한나루로341번길 16-21(학익동),,,
동진아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로438번길 8(학익동),,,
하나아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로418번길 21(학익동),,,
태산아파트경로당,노인여가복지시설,인천광역시 미추홀구 한나루로357번길 63-19(학익동),,,
동아풍림아파트경로당,노인여가복지시설,인천광역시 미추홀구 소성로 120(학익동),,,
학익현광1차아파트경로당,노인여가복지시설,인천광역시 미추홀구 한나루로357번길 165(학익동),,,
학익정광아파트경로당,노인여가복지시설,인천광역시 미추홀구 한나루로357번길 87-18(학익동),,,
풍림아이원아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로 340(학익동),,,
학익엑슬루타워아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로309번길 32(학익동),,,
학익두산위브아파트경로당,노인여가복지시설,인천광역시 미추홀구 노적산로 43(학익동),,,
힐스테이트학익아파트경로당,노인여가복지시설,인천광역시 미추홀구 독배로251번길 24(학익동),,,
학익2동분회경로당,노인여가복지시설,인천광역시 미추홀구 재넘이길9번길 36(학익동),,,
"신동아1,2차아파트경로당",노인여가복지시설,인천광역시 미추홀구 소성로 211(학익동),,,
서원아파트경로당,노인여가복지시설,인천광역시 미추홀구 학익소로61번길 36-23(학익동),,,
신동아3차아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로475번길 18(학익동),,,
신동아4차아파트경로당,노인여가복지시설,인천광역시 미추홀구 학익소로61번길 132(학익동),,,
신동아5차아파트경로당,노인여가복지시설,인천광역시 미추홀구 학익소로61번길 135(학익동),,,
신동아6차아파트경로당,노인여가복지시설,인천광역시 미추홀구 학익소로63번길 59(학익동),,,
신동아7차아파트경로당,노인여가복지시설,인천광역시 미추홀구 학익소로61번길 83(학익동),,,
신동아8차아파트경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로475번길 60(학익동),,,
미추홀트루엘파크아파트경로당,노인여가복지시설,인천광역시 미추홀구 학익소로9번길 24(학익동),,,
도화1동분회경로당,노인여가복지시설,인천광역시 미추홀구 수봉로171번길 35(도화동),,,
봉동경로당,노인여가복지시설,인천광역시 미추홀구 수봉북로12번길 26(도화동),,,
동원아파트경로당,노인여가복지시설,인천광역시 미추홀구 주안로 27(도화동),,,
도화경로당,노인여가복지시설,인천광역시 미추홀구 경인로234번길 24-21(도화동),,,
동아아파트경로당,노인여가복지시설,인천광역시 미추홀구 경인로 203-12(도화동),,,
나산아파트경로당,노인여가복지시설,인천광역시 미추홀구 경인로 221(도화동),,,
쑥골경로당,노인여가복지시설,인천광역시 미추홀구 주안로7번길 14-35(도화동),,,
대성유니드아파트경로당,노인여가복지시설,인천광역시 미추홀구 숙골로8번길 15(도화동),,,
미추홀더리브아파트경로당,노인여가복지시설,인천광역시 미추홀구 경인로325번길 27(도화동),,,
도화오거리경로당,노인여가복지시설,인천광역시 미추홀구 숙골로35번길 30(도화동),,,
제물포경로당,노인여가복지시설,인천광역시 미추홀구 석정로162번길 43(도화동),,,
태화아파트경로당,노인여가복지시설,인천광역시 미추홀구 석정로 291(도화동),,,
신태양아파트경로당,노인여가복지시설,인천광역시 미추홀구 석정로302번길 23(도화동),,,
삼덕진주아파트경로당,노인여가복지시설,인천광역시 미추홀구 석정로 311(도화동),,,
굿모닝아파트경로당,노인여가복지시설,인천광역시 미추홀구 장고개로36번길 36(도화동),,,
도화3동분회경로당,노인여가복지시설,인천광역시 미추홀구 연송로 54(도화동),,,
도화서희스타힐스경로당,노인여가복지시설,인천광역시 미추홀구 숙골로112번길 12(도화동),,,
이(e)편한세상5단지 아파트경로당,노인여가복지시설,인천광역시 미추홀구 숙골로112번길 11(도화동),,,
이(e)편한세상6-1단지 아파트경로당,노인여가복지시설,인천광역시 미추홀구 숙골로88번길 46(도화동),,,
이(e)편한세상6-2단지 아파트경로당,노인여가복지시설,인천광역시 미추홀구 숙골로88번길 56(도화동),,,
연송경로당,노인여가복지시설,인천광역시 미추홀구 연송로85번길8-28(도화동),,,
도화신동아파밀리에아파트경로당,노인여가복지시설,인천광역시 미추홀구 송림로194(도화동),,,
도화금강펜테리움경로당,노인여가복지시설,인천광역시 미추홀구 송림로257번길6(도화동),,,
더샵인천스카이타워1단지경로당,노인여가복지시설,인천광역시 미추홀구 숙골로88번길12(도화동),,,
더샵인천스카이타워2단지경로당,노인여가복지시설,인천시 미추홀구 숙골로87번길 5(도화동),,,
주안1동분회경로당,노인여가복지시설,인천광역시 미추홀구 주안서로43번길 20(주안동),,,
인정경로당,노인여가복지시설,인천광역시 미추홀구 주안중로38번길 13(주안동),,,
현대아파트경로당,노인여가복지시설,인천광역시 미추홀구 경인로 395(주안동),,,
행정동우회경로당,노인여가복지시설,인천광역시 미추홀구 경인로345 3층(주안동),,,
주안2동분회경로당,노인여가복지시설,인천광역시 미추홀구 미추홀대로669번길 6-13(주안동),,,
장수경로당,노인여가복지시설,인천광역시 미추홀구 한나루로550번길 25(주안동),,,
다수곡경로당,노인여가복지시설,인천광역시 미추홀구 수봉로135번길 46(주안동),,,
부곡경로당,노인여가복지시설,인천광역시 미추홀구 남주길147번길 66-31(주안동),,,
잿마을경로당,노인여가복지시설,인천광역시 미추홀구 인주대로265번길 29(주안동),,,
양지경로당,노인여가복지시설,인천광역시 미추홀구 한나루로577번길6(주안동),,,
힐스테이트푸르지오아파트경로당,노인여가복지시설,인천광역시 미추홀구 남주길 150(주안동),,,
주안3동분회경로당,노인여가복지시설,인천광역시 미추홀구 주승로31번길 19,,,
사미경로당,노인여가복지시설,인천광역시 미추홀구 한나루로490번길 96(주안동) ,,,
주안4동분회경로당,노인여가복지시설,인천광역시 미추홀구 구월남로 38(주안동),,,
경인경로당,노인여가복지시설,인천광역시 미추홀구 경인로380번길 53(주안동),,,
주안캐슬앤더샵에듀포레경로당,노인여가복지시설,인천광역시 미추홀구 경원대로780번길 22(주안동),,,
포레나미추홀경로당,노인여가복지시설,인천광역시 미추홀구 경인로 372,,,
역전경로당,노인여가복지시설,인천광역시 미추홀구 석정로440번길18(주안동),,,
우정아파트경로당,노인여가복지시설,인천광역시 미추홀구 주염로 46(주안동),,,
주안5동분회경로당,노인여가복지시설,인천광역시 미추홀구 길파로35번길 34(주안동),,,
광명4차아파트경로당,노인여가복지시설,인천광역시 미추홀구 석정로 354(주안동),,,
태화아파트경로당,노인여가복지시설,인천광역시 미추홀구 석정로 360(주안동),,,
가람아파트경로당,노인여가복지시설,인천광역시 미추홀구 염창로 114-9(주안동),,,
현광아파트경로당,노인여가복지시설,인천광역시 미추홀구 염창로 94(주안동),,,
주염골경로당,노인여가복지시설,인천광역시 미추홀구 주염로28번길 35-50(주안동),,,
현대홈타운경로당,노인여가복지시설,인천광역시 미추홀구 석정로351번길 12(주안동),,,
선정아파트경로당,노인여가복지시설,인천광역시 미추홀구 염창로 101(주안동),,,
고운누리아파트경로당,노인여가복지시설,인천광역시 미추홀구 길파로28번길 34(주안동),,,
염창경로당,노인여가복지시설,인천광역시 미추홀구 석정로376번길 14-8(주안동),,,
주안역 센트레빌아파트경로당,노인여가복지시설,인천광역시 미추홀구 염전로414(주안동),,,
주안6동분회경로당,노인여가복지시설,인천광역시 미추홀구 주안동로26번길 35(주안동),,,
석암경로당,노인여가복지시설,인천광역시 미추홀구 주안로193번길 12-10(주안동),,,
경원경로당,노인여가복지시설,인천광역시 미추홀구 경인로504번길12-46(주안동),,,
더월드스테이트 1단지경로당,노인여가복지시설,인천광역시 미추홀구 경원대로 884(주안동),,,
더월드스테이트 2단지경로당,노인여가복지시설,인천광역시 미추홀구 경원대로864번길 118(주안동),,,
주안7동분회경로당,노인여가복지시설,인천광역시 미추홀구 미추홀대로535번길 29(주안동),,,
쌍용아파트경로당,노인여가복지시설,인천광역시 미추홀구 인하로 292(주안동),,,
남광로얄아파트경로당,노인여가복지시설,인천광역시 미추홀구 인주대로366번길 23(주안동),,,
태평아파트경로당,노인여가복지시설,인천광역시 미추홀구 승학길 90(주안동),,,
금양아파트경로당,노인여가복지시설,인천광역시 미추홀구 미추홀대로 510(주안동),,,
신기경로당,노인여가복지시설,인천광역시 미추홀구 인하로248번길 7(주안동),,,
광명8차아파트경로당,노인여가복지시설,인천광역시 미추홀구 인주대로418번길 19(주안동),,,
신비마을1단지아파트경로당,노인여가복지시설,인천광역시 미추홀구 주승로 148(주안동),,,
진흥아파트경로당,노인여가복지시설,인천광역시 미추홀구 인하로298번길 33(주안동),,,
주안8동분회경로당,노인여가복지시설,인천광역시 미추홀구 인주대로446번길 27(주안동),,,
한신휴플러스경로당,노인여가복지시설,인천광역시 미추홀구 승학길104번길 30(주안동),,,
관교동경로당,노인여가복지시설,인천광역시 미추홀구 경원대로658번길 17(관교동),,,
공적비경로당,노인여가복지시설,인천광역시 미추홀구 인하로411번길 13-3(관교동),,,
쌍용아파트경로당,노인여가복지시설,인천광역시 미추홀구 주승로 231(관교동),,,
성지아파트경로당,노인여가복지시설,인천광역시 미추홀구 문화로 35(관교동),,,
풍림아파트경로당,노인여가복지시설,인천광역시 미추홀구 문화로 45(관교동),,,
동부아파트경로당,노인여가복지시설,인천광역시 미추홀구 주승로 253(관교동),,,
삼환2차아파트경로당,노인여가복지시설,인천광역시 미추홀구 문화로 23(관교동),,,
동아아파트경로당,노인여가복지시설,인천광역시 미추홀구 인하로430번길 15(관교동),,,
삼환1차아파트경로당,노인여가복지시설,인천광역시 미추홀구 주승로 223(관교동),,,
신비마을2단지아파트경로당,노인여가복지시설,인천광역시 미추홀구 주승로 160(관교동),,,
관교한신휴플러스경로당,노인여가복지시설,인천광역시 미추홀구 경원대로 717(관교동),,,
문학동분회경로당,노인여가복지시설,인천광역시 미추홀구 소성로 307(문학동),,,
승학경로당,노인여가복지시설,인천광역시 미추홀구 매소홀로535번길 18-18(문학동),,,
