시설명,시설종류,주소,위도,경도,정원(명)
삼성아파트경로당,노인여가복지시설,"인천광역시 서구 용두산로13번길 12 (심곡동, 삼성아파트) ",,,
우성아파트경로당,노인여가복지시설,"인천광역시 서구 대평로56번길 32 (연희동, 우성아파트) ",,,
공촌광명(18차)아파트경로당,노인여가복지시설,"인천광역시 서구 심곡로 170 (공촌동, 광명아파트) ",,,
공촌경남아파트경로당,노인여가복지시설,"인천광역시 서구 경명대로694번길 10 (공촌동, 경남아파트) ",,,
중앙아파트경로당,노인여가복지시설,"인천광역시 서구 승학로 334 (연희동, 중앙아파트) ",,,
연희해드림경로당,노인여가복지시설,"인천광역시 서구 간촌로 40 (연희동, 연희해드림아파트) ",,,
간촌경로당,노인여가복지시설,인천광역시 서구 서곶로 370번길 21-5(연희동),,,
청라웰카운티1차아파트경로당(17),노인여가복지시설,"인천광역시 서구 청라에메랄드로 156 (청라동, 청라웰카운티1차아파트) ",,,
청라자이아파트경로당,노인여가복지시설,"인천광역시 서구 청라에메랄드로 30 (청라동, 청라자이) ",,,
청라중흥S클래스1단지아파트경로당,노인여가복지시설,"인천광역시 서구 청라라임로 131 (청라동, 중흥S클래스1단지아파트) ",,,
청라호반베르디움14블럭아파트경로당,노인여가복지시설,"인천광역시 서구 청라라임로 109 (청라동, 호반베르디움14블럭아파트) ",,,
청라힐데스하임아파트경로당,노인여가복지시설,"인천광역시 서구 청라라임로 17 (청라동, 청라 힐데스하임) ",,,
청라호반베르디움3차아파트경로당(20블럭),노인여가복지시설,"인천광역시 서구 청라에메랄드로76번길 14 (청라동, 호반베르디움3차아파트) ",,,
청라호반베르디움2차아파트경로당,노인여가복지시설,"인천광역시 서구 청라에메랄드로 134 (청라동, 호반베르디움앤영무예다음아파트) ",,,
청라웰카운티2차아파트경로당(19단지),노인여가복지시설,"인천광역시 서구 청라에메랄드로 112 (청라동, 청라웰카운티2차아파트) ",,,
청라엑슬루타워경로당,노인여가복지시설,"인천광역시 서구 중봉대로586번길 22 (청라동, 청라 풍림 엑슬루타워) ",,,
청라린스트라우스아파트경로당,노인여가복지시설,"인천광역시 서구 청라라임로 85 (청라동, 청라린스트라우스) ",,,
청라광명메이루즈아파트경로당,노인여가복지시설,"인천광역시 서구 청라라임로 86(청라동, 광명메이루즈)",,,
청라하우스토리아파트경로당,노인여가복지시설,"인천광역시 서구 청라루비로 106 (청라동, 청라 하우스토리) ",,,
청라LH아파트 경로당,노인여가복지시설,"인천광역시 서구 청라커낼로 232 (청라동, 청라엘에이치) ",,,
청라한라비발디아파트 경로당,노인여가복지시설,"인천광역시 서구 청라한울로 17 (청라동, 청라 한라비발디) ",,,
청라동양엔파트아파트 경로당,노인여가복지시설,"인천광역시 서구 청라커낼로 249 (청라동, 동양엔파트) ",,,
청라한화꿈에그린아파트 경로당,노인여가복지시설,"인천광역시 서구 크리스탈로 148 (청라동, 청라 한화꿈에그린) ",,,
청라제일풍경채아파트 경로당,노인여가복지시설,"인천광역시 서구 청라한울로 95 (청라동, 청라제일풍경채) ",,,
청라상록힐스테이트아파트 경로당,노인여가복지시설,"인천광역시 서구 청라커낼로 297 (청라동, 청라상록힐스테이트) ",,,
청라호반베르디움4차아파트경로당(29블럭),노인여가복지시설,"인천광역시 서구 청라커낼로 163 (청라동, 청라호반베르디움4차) ",,,
청라롯데캐슬아파트 경로당,노인여가복지시설,"인천광역시 서구 청라커낼로 252 (청라동, 청라 롯데캐슬) ",,,
청라푸르지오아파트경로당,노인여가복지시설,"인천광역시 서구 크리스탈로102번길 25 (청라동, 청라푸르지오아파트) ",,,
청라제일풍경채2차아파트경로당,노인여가복지시설,"인천광역시 서구 청라한울로 96 (청라동, 제일풍경채2차 에듀앤파크)",,,
청라센트럴에일린의뜰아파트경로당,노인여가복지시설,"인천광역시 서구 청라커낼로 300(청라동, 센트럴에일린의뜰)",,,
청라우미린아파트경로당,노인여가복지시설,"인천광역시 서구 청라한내로 39 (청라동, 청라우미린) ",,,
청라한양수자인아파트경로당,노인여가복지시설,"인천광역시 서구 비지니스로 41 (청라동, 청라한양수자인) ",,,
청라SKVIEW아파트경로당,노인여가복지시설,"인천광역시 서구 솔빛로 93 (청라동, 청라 SK VIEW) ",,,
청라힐스테이트아파트경로당,노인여가복지시설,"인천광역시 서구 청라한내로 7 (청라동, 청라 힐스테이트) ",,,
청라동양엔파트2차아파트경로당,노인여가복지시설,"인천광역시 서구 솔빛로 13 (청라동, 청라 동양엔파트) ",,,
청라골드클래스아파트경로당,노인여가복지시설,"인천광역시 서구 청라사파이어로 158 (청라동, 청라골드클래스)",,,
청라반도유보라2차아파트경로당,노인여가복지시설,"인천광역시 서구 비지니스로 10 (청라동, 청라반도유보라2차아파트) ",,,
청라동문굿모닝힐아파트경로당,노인여가복지시설,"인천광역시 서구 비지니스로28번길 13 (청라동, 청라동문굿모닝힐) ",,,
청라반도유보라1차아파트경로당,노인여가복지시설,"인천광역시 서구 솔빛로 55 (청라동, 청라반도유보라1차아파트) ",,,
청라모아미래도아파트경로당,노인여가복지시설,"인천광역시 서구 비즈니스로 165 (청라동, 모아미래도아파트)",,,
청라한양레이크블루아파트경로당,노인여가복지시설,"인천광역시 서구 청라한내로 132(청라동, 한양수자인레이크블루아파트)",,,
청라시티프라디움아파트경로당,노인여가복지시설,"인천광역시 서구 승학로 240 (심곡동, 극동늘푸른아파트)",,,
가정1동 경로당,노인여가복지시설,인천광역시 서구 가경주로20번길 1 (가정동) ,,,
가정공원경로당,노인여가복지시설,인천광역시 서구 가정로406번길 10 (가정동) ,,,
예뜰채아파트경로당,노인여가복지시설,"인천광역시 서구 가정로336번길 24 (가정동, 예뜰채아파트) ",,,
루원시티어울림아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재2로 37 (가정동, 엘에이치웨스턴블루힐) ",,,
가정LH3단지아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재3로 14 (가정동, 가정엘에이치3단지) ",,,
루원호반베르디움더센트럴아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재3로 75 (가정동, 루원호반베르디움)",,,
가정루원시티프라디움아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재3로 66(가정동, 루원시티프라디움)",,,
루원제일풍경채아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재3로 11(가정동, 루원제일풍경채)",,,
루원더퍼스트아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재2로 13(가정동, 루원더퍼스트아파트)",,,
루원시티SK리더스뷰아파트경로당,노인여가복지시설,"인천광역시 서구 승학로 250 (심곡동, 극동늘푸른아파트)",,,
가정2지구1단지아파트경로당,노인여가복지시설,인천광역시 서구 행복2로 40(심곡동),,,
루원린스트라우스더린시티아파트경로당,노인여가복지시설,인천광역시 서구 서곶로 45(가정동),,,
동우아파트5공구경로당(동우2차),노인여가복지시설,"인천광역시 서구 천마로6번길 19 (가정동, 동우아파트)",,,
동우1차아파트경로당,노인여가복지시설,"인천광역시 서구 천마로13번길 6 (가정동, 동우아파트) ",,,
한성아파트경로당,노인여가복지시설,"인천광역시 서구 봉오대로267번길 56 (가정동, 한성아파트) ",,,
뉴서울아파트경로당,노인여가복지시설,"인천광역시 서구 봉오대로283번길 6 (가정동, 가정뉴서울아파트) ",,,
하나1차아파트경로당,노인여가복지시설,"인천광역시 서구 봉오대로318번길 18 (가정동, 하나아파트) ",,,
하나2차아파트경로당,노인여가복지시설,"인천광역시 서구 봉오대로318번길 23 (가정동, 하나아파트) ",,,
루원시티sk리더스뷰2차아파트경로당,노인여가복지시설,"인천광역시 서구 서달로163번길 10 (가정동, 한국아파트) ",,,
포레나루원시티아파트경로당,노인여가복지시설,"인천광역시 서구 서곶로 12 (가정동, 한신그랜드힐빌리지) ",,,
한국아파트경로당,노인여가복지시설,"인천광역시 서구 봉오대로 270 (가정동, 루원시티sk2차아파트)",,,
한신그랜드힐빌리지경로당,노인여가복지시설,"인천광역시 서구 서곶로 120(가정동, 포레나루원시티아파트)",,,
가정3동경로당,노인여가복지시설,인천광역시 서구 서달로207번길 8 (가정동) ,,,
동진아파트경로당,노인여가복지시설,"인천광역시 서구 새오개로77번길 5 (신현동, 동진아파트) ",,,
효성아파트경로당,노인여가복지시설,"인천광역시 서구 새오개로 53 (신현동, 효성아파트) ",,,
은영아파트경로당,노인여가복지시설,"인천광역시 서구 염곡로397번길 5 (신현동, 은영아파트) ",,,
신현분회경로당,노인여가복지시설,인천광역시 서구 염곡로327번길 43 (신현동),,,
원흥아파트경로당,노인여가복지시설,"인천광역시 서구 율도로15번길 26-8 (신현동, 원흥아파트) ",,,
신현e-편한세상하늘채아파트경로당,노인여가복지시설,"인천광역시 서구 가정로 387 (신현동, 신현이편한세상하늘채) ",,,
루원시티대성베르힐아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재1로 15(신현동,루원시티대성베르힐)",,,
루원시티센트럴타운아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재1로 36(신현동,루원시티센트럴타운)",,,
루원시티루에블리아파트경로당,노인여가복지시설,"인천광역시 서구 봉오재1로 49(신현동, 루원시티루에블리아파트)",,,
석남1동분회경로당,노인여가복지시설,인천광역시 서구 가정로294번길 13-1 (석남동),,,
동심경로당,노인여가복지시설,인천광역시 서구 새오개로 21-1 (석남동) ,,,
신촌경로당,노인여가복지시설,인천광역시 서구 염곡로260번길 17 (석남동) ,,,
동남아파트경로당,노인여가복지시설,"인천광역시 서구 새오개로 19 (석남동, 동남아파트) ",,,
서 월드메르디앙아파트경로당,노인여가복지시설,"인천광역시 서구 신석로 71 (석남동, 월드메르디앙아파트) ",,,
석남2동분회경로당,노인여가복지시설,인천광역시 서구 거북로 116 (석남동) ,,,
경남아너스빌아파트경로당,노인여가복지시설,"인천광역시 서구 염곡로 172 (석남동, 경남아너스빌아파트) ",,,
우림필유아파트경로당,노인여가복지시설,"인천광역시 서구 염곡로 198 (석남동, 우림필유) ",,,
금호어울림아파트경로당,노인여가복지시설,"인천광역시 서구 가정로223번길 28 (석남동, 석남금호어울림) ",,,
심덕경로당,노인여가복지시설,인천광역시 서구 가정로223번길 8 (석남동),,,
석남3동경로당,노인여가복지시설,"인천광역시 서구 길주로142번길 52, 1층 (석남동, 천마산거북이마을커뮤니티센터)",,,
원적경로당,노인여가복지시설,인천광역시 서구 서달로137번길 6-8 (석남동) ,,,
절골경로당,노인여가복지시설,인천광역시 서구 서달로130번길 29-1 (석남동) ,,,
태화아파트경로당,노인여가복지시설,"인천광역시 서구 서달로116번길 12 (석남동, 태화아파트) ",,,
신동진아파트경로당,노인여가복지시설,인천광역시 서구 서달로130번길 25-1 (석남동) ,,,
효정아파트경로당,노인여가복지시설,"인천광역시 서구 서달로123번길 9 (석남동, 효정아파트) ",,,
덕산아파트 경로당,노인여가복지시설,"인천광역시 서구 서달로 147 (석남동, 덕산아파트) ",,,
무궁화경로당,노인여가복지시설,인천광역시 서구 길주로136번길 13 (석남동) ,,,
할머니경로당,노인여가복지시설,인천광역시 서구 가정로 106-2 (가좌동),,,
가좌1동경로당,노인여가복지시설,인천광역시 서구 건지로284번길 31 (가좌동),,,
삼영아파트경로당,노인여가복지시설,"인천광역시 서구 가정로 136 (가좌동, 삼영아파트) ",,,
쌍마아파트경로당,노인여가복지시설,"인천광역시 서구 가정로 156 (가좌동, 쌍마아파트) ",,,
신명2차아파트경로당,노인여가복지시설,"인천광역시 서구 가정로125번길 4 (가좌동, 신명아파트) ",,,
진주1단지경로당,노인여가복지시설,"인천광역시 서구 원적로 82 (가좌동, 진주아파트, 1단지) ",,,
진주2단지경로당,노인여가복지시설,"인천광역시 서구 장고개로309번길 24 (가좌동, 진주아파트2단지) ",,,
진주3단지경로당,노인여가복지시설,"인천광역시 서구 장고개로309번길 29 (가좌동, 진주아파트3단지) ",,,
진주4단지아파트경로당,노인여가복지시설,"인천광역시 서구 장고개로309번길 19 (가좌동, 진주아파트4단지) ",,,
진주5단지경로당,노인여가복지시설,"인천광역시 서구 장고개로337번길 13 (가좌동, 진주아파트5단지) ",,,
가좌2동경로당,노인여가복지시설,인천광역시 서구 장고개로287번길 25 (가좌동) ,,,
현대아파트 경로당,노인여가복지시설,"인천광역시 서구 원적로124번길 21 (가좌동, 현대아파트) ",,,
범양아파트 경로당,노인여가복지시설,"인천광역시 서구 원적로124번길 33 (가좌동, 범양아파트) ",,,
효정아파트경로당,노인여가복지시설,"인천광역시 서구 장고개로309번길 13 (가좌동, 효정아파트)",,,
가좌한신휴플러스1단지경로당,노인여가복지시설,"인천광역시 서구 건지로 402 (가좌동, 가좌한신휴플러스1단지) ",,,
가좌한신휴플러스2단지경로당,노인여가복지시설,"인천광역시 서구 건지로 404 (가좌동, 가좌한신휴플러스2단지) ",,,
공작아파트경로당,노인여가복지시설,"인천광역시 서구 장고개로 375-3 (가좌동, 공작아파트)",,,
가좌3동경로당,노인여가복지시설,인천광역시 서구 원적로57번길 4 (가좌동),,,
영남아파트경로당,노인여가복지시설,"인천광역시 서구 건지로334번길 50 (가좌동, 영남아파트) ",,,
하나아파트경로당,노인여가복지시설,"인천광역시 서구 신진말로28번길 21 (가좌동, 하나아파트) ",,,
태화아파트경로당,노인여가복지시설,"인천광역시 서구 원적로95번길 6 (가좌동, 태화아파트) ",,,
신현대아파트경로당,노인여가복지시설,"인천광역시 서구 원적로47번길 35 (가좌동, 신현대아파트) ",,,
풍림아파트경로당,노인여가복지시설,"인천광역시 서구 원적로47번길 6 (가좌동, 풍림아파트) ",,,
현대아파트경로당,노인여가복지시설,"인천광역시 서구 원적로95번길 5 (가좌동, 현대아파트) ",,,
가좌동동진아파트경로당,노인여가복지시설,"인천광역시 서구 원적로95번길 16 (가좌동, 동진아파트) ",,,
신인향아파트경로당,노인여가복지시설,"인천광역시 서구 건지로334번길 26 (가좌동, 신인향아파트) ",,,
가좌4동분회경로당,노인여가복지시설,인천광역시 서구 장고개로280번길 15 (가좌동) ,,,
코스모스아파트경로당,노인여가복지시설,"인천광역시 서구 장고개로 354 (가좌동, 코스모스아파트) ",,,
한마음아파트경로당,노인여가복지시설,"인천광역시 서구 장고개로 340 (가좌동, 한마음아파트)",,,
유영아파트경로당,노인여가복지시설,"인천광역시 서구 여우재로75번길 3 (가좌동, 유영아파트) ",,,
가좌두산위브트레지움1단지경로당,노인여가복지시설,인천광역시 서구 여우재로 136 (가좌두산위브트레지움1단지아파트),,,
가좌두산위브트레지움2단지경로당,노인여가복지시설,인천광역시 서구 여우재로 136 (가좌두산위브트레지움2단지아파트),,,
가재울경로당,노인여가복지시설,인천광역시 서구 여우재로82번길 9 (가좌동),,,
가재울역트루엘에코시티경로당,노인여가복지시설,인천광역시 서구 열우물로 240번길 20 (가좌동),,,
금곡동남아파트경로당,노인여가복지시설,"인천광역시 서구 완정로 242 (금곡동, 금곡동남아파트) ",,,
금곡하나아파트경로당,노인여가복지시설,"인천광역시 서구 완정로216번길 5 (금곡동, 금곡하나타운) ",,,
좌동경로당,노인여가복지시설,인천광역시 서구 봉화로 229 (금곡동) ,,,
금곡경로당,노인여가복지시설,인천광역시 서구 세자봉로 66 (금곡동) ,,,
영진아파트경로당,노인여가복지시설,"인천광역시 서구 가현로 168 (마전동, 영진아파트) ",,,
장미아파트경로당,노인여가복지시설,"인천광역시 서구 완정로178번길 51 (마전동, 장미아파트) ",,,
서해아파트경로당,노인여가복지시설,"인천광역시 서구 검단로487번안길 16 (마전동, 서해아파트) ",,,
원현경로당,노인여가복지시설,인천광역시 서구 완정로202번안길 20 (마전동) ,,,
방현경로당,노인여가복지시설,인천광역시 서구 검단로487번길 18 (마전동) ,,,
한일아파트경로당,노인여가복지시설,"인천광역시 서구 검단로501번길 44 (마전동, 한일아파트) ",,,
목화아파트경로당,노인여가복지시설,"인천광역시 서구 완정로178번길 31 (마전동, 목화아파트) ",,,
마전하나아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 622 (마전동, 하나아파트) ",,,
마전동남아파트경로당,노인여가복지시설,"인천광역시 서구 검단로487번안길 11-14 (마전동, 동남아파트) ",,,
마전풍림1차아파트경로당,노인여가복지시설,"인천광역시 서구 가현로 7 (마전동, 마전1차 풍림아이원아파트) ",,,
대원레스피아2차경로당,노인여가복지시설,"인천광역시 서구 가현로 71 (마전동, 마전대원레스피아2차아파트)",,,
마전대주아파트경로당,노인여가복지시설,"인천광역시 서구 마전로99번길 8 (마전동, 대주파크빌아파트) ",,,
대원레스피아1차아파트경로당,노인여가복지시설,"인천광역시 서구 가현로 41 (마전동, 대원레스피아1차아파트) ",,,
풍림아이원3차경로당,노인여가복지시설,"인천광역시 서구 가현로42번길 49 (마전동, 마전3차풍림아이원아파트) ",,,
마전풍림2차아파트경로당,노인여가복지시설,"인천광역시 서구 가현로 55 (마전동, 마전2차풍림아이원아파트) ",,,
현대아이파크아파트 경로당,노인여가복지시설,"인천광역시 서구 완정로92번길 28 (마전동, 검단아이파크아파트)",,,
검단힐스테이트1차아파트경로당,노인여가복지시설,"인천광역시 서구 완정로92번길 11 (마전동, 검단힐스테이트1차) ",,,
마전4차 풍림아이원아파트 경로당,노인여가복지시설,"인천광역시 서구 마전로5번길 13 (마전동, 마전4차풍림아이원아파트) ",,,
검단힐스테이트2차아파트경로당,노인여가복지시설,"인천광역시 서구 완정로92번길 41 (마전동, 인천검단힐스테이트2차) ",,,
마전금호어울림아파트경로당,노인여가복지시설,"인천광역시 서구 가현로 33 (마전동, 마전금호어울림아파트) ",,,
우방아이유쉘아파트경로당,노인여가복지시설,인천광역시 서구 완정로 208(금곡동),,,
마전양우내안애퍼스트힐경로당,노인여가복지시설,"인천광역시 서구 승학로 347 (심곡동, 극동늘푸른아파트)",,,
마산경로당,노인여가복지시설,인천광역시 서구 검단로744번2길 23 (불로동),,,
불로경로당,노인여가복지시설,인천광역시 서구 검단로763번안길 21 (불로동) ,,,
불로e-편한세상아파트경로당,노인여가복지시설,"인천광역시 서구 고산후로 398 (불로동, 불로e편한세상아파트) ",,,
두밀경로당,노인여가복지시설,인천광역시 서구 대곡로276번길 13 (대곡동) ,,,
황곡경로당,노인여가복지시설,인천광역시 서구 대곡로368번길 4 (대곡동) ,,,
월드아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 836 (불로동, 월드아파트) ",,,
백두아파트경로당,노인여가복지시설,"인천광역시 서구 검단로777번길 5 (불로동, 백두아파트) ",,,
길훈아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 786 (불로동, 퀸스타운길훈아파트) ",,,
태정경로당,노인여가복지시설,인천광역시 서구 대곡로 140-4 (대곡동) ,,,
신명아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 834 (불로동, 퀸스타운신명아파트) ",,,
동부아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 851 (불로동, 불로동부아파트) ",,,
동성아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 788 (불로동, 퀸스타운동성아파트) ",,,
불로삼보해피하임1단지경로당,노인여가복지시설,"인천광역시 서구 검단로744번3길 7 (불로동, 삼보해피하임Ⅰ아파트) ",,,
불로삼보해피하임2단지경로당,노인여가복지시설,"인천광역시 서구 검단로744번3길 8 (불로동, 삼보해피하임Ⅱ아파트) ",,,
삼라마이다스아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 653 (대곡동, 삼라마이다스) ",,,
불로신명스카이뷰아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 867 (불로동, 신명스카이뷰아파트) ",,,
불로동 금호아파트 경로당,노인여가복지시설,"인천광역시 서구 검단로768번길 19 (불로동, 불로동금호어울림아파트) ",,,
LG원당자이아파트경로당,노인여가복지시설,"인천광역시 서구 원당대로839번길 34 (원당동, 엘지원당자이아파트) ",,,
원당e-편한세상아파트경로당,노인여가복지시설,"인천광역시 서구 고산로40번길 12 (원당동, 원당e편한세상아파트)",,,
금호어울림1차아파트경로당,노인여가복지시설,"인천광역시 서구 고산후로78번길 9 (당하동, 인천원당금호어울림아파트) ",,,
원당풍림아이원아파트경로당,노인여가복지시설,"인천광역시 서구 원당대로840번길 21 (당하동, 풍림아이원아파트) ",,,
동문굿모닝힐아파트경로당,노인여가복지시설,"인천광역시 서구 원당대로820번길 3 (당하동, 동문굿모닝힐) ",,,
신안실크벨리아파트경로당,노인여가복지시설,"인천광역시 서구 원당대로840번길 22 (당하동, 신안실크벨리아파트) ",,,
금호어울림2차아파트경로당,노인여가복지시설,"인천광역시 서구 고산로 13 (원당동, 원당2차금호어울림아파트) ",,,
원당동경로당,노인여가복지시설,인천광역시 서구 고산후로78번안길 45 (당하동),,,
태평아파트경로당,노인여가복지시설,"인천광역시 서구 독정로25번길 26-6 (당하동, 태평아파트) ",,,
당하동탑스빌아파트경로당,노인여가복지시설,"인천광역시 서구 서곶로 818 (당하동, 영남탑스빌아파트) ",,,
당하1차풍림경로당,노인여가복지시설,"인천광역시 서구 청마로 160 (당하동, 당하1차 풍림아이원아파트) ",,,
당하푸르지오아파트경로당,노인여가복지시설,"인천광역시 서구 청마로 170 (당하동, 당하푸르지오아파트) ",,,
당하동KCC스위첸아파트경로당,노인여가복지시설,"인천광역시 서구 청마로 124 (당하동, 당하KCC스위첸아파트) ",,,
당하대주피오레경로당,노인여가복지시설,"인천광역시 서구 청마로 135 (당하동, 대주파크빌아파트) ",,,
보미골드리즌빌경로당,노인여가복지시설,"인천광역시 서구 원당대로 628 (당하동, 보미골드리즌빌) ",,,
검단힐스테이트4차아파트경로당,노인여가복지시설,"인천광역시 서구 청마로 92 (당하동, 검단 힐스테이트 4차) ",,,
검단힐스테이트5차아파트경로당,노인여가복지시설,"인천광역시 서구 청마로34번길 6, 509호 (당하동, 인천 검단 힐스테이트 5차) ",,,
검단힐스테이트6차아파트경로당,노인여가복지시설,"인천광역시 서구 청마로51번안길 11 (당하동, 검단힐스테이트6차)",,,
검단에스케이뷰아파트경로당,노인여가복지시설,"인천광역시 서구 독정로17 (당하동, 검단SK뷰아파트)",,,
당하동경로당,노인여가복지시설,"인천광역시 서구 승학로 384 (심곡동, 극동늘푸른아파트)",,,
검단LH36단지아파트경로당,노인여가복지시설,인천광역시 서구 독정로 111(당하동),,,
봉화촌경로당,노인여가복지시설,인천광역시 서구 봉화로85번길 17 (오류동) ,,,
검단경로당,노인여가복지시설,인천광역시 서구 완정로165번안길 12 (왕길동),,,
금호동경로당,노인여가복지시설,인천광역시 서구 원당대로117번길 31-9 (오류동),,,
반월촌경로당,노인여가복지시설,인천광역시 서구 단봉로231번안길 36-3 (오류동),,,
대촌경로당,노인여가복지시설,인천광역시 서구 봉화로85번길 40-12 (오류동) ,,,
원흥아파트경로당,노인여가복지시설,"인천광역시 서구 검단로 419 (왕길동, 원흥아파트) ",,,
대왕경로당,노인여가복지시설,인천광역시 서구 검단로348번길 5-10 (왕길동) ,,,
안동포경로당,노인여가복지시설,인천광역시 서구 원당대로301번길 16 (왕길동) ,,,
사월경로당,노인여가복지시설,인천광역시 서구 사월로37번안길 21 (왕길동) ,,,
유승아파트경로당,노인여가복지시설,"인천광역시 서구 단봉로 12 (왕길동, 유승아파트) ",,,
오류경로당,노인여가복지시설,인천광역시 서구 백석산로57번길 14-6 (오류동) ,,,
마전주공아파트경로당,노인여가복지시설,"인천광역시 서구 봉수대로1440번길 9 (왕길동, 주공아파트) ",,,
종현경로당,노인여가복지시설,"인천광역시 서구 검단로 431, B동 103호 (왕길동, 남동연립) ",,,
검단1차풍림아파트경로당,노인여가복지시설,"인천광역시 서구 봉수대로1440번길 10 (왕길동, 검단풍림아이원) ",,,
왕길신명스카이뷰드림아파트경로당,노인여가복지시설,"인천광역시 서구 봉수대로1440번길 29 (왕길동, 신명스카이뷰아파트) ",,,
동남디아망아파트경로당,노인여가복지시설,"인천광역시 서구 봉수대로1440번길 19 (왕길동, 동남 디아망) ",,,
e편한세상경로당,노인여가복지시설,"인천광역시 서구 검단로 446 (왕길동, 검단e편한세상아파트) ",,,
검단힐스테이트3차아파트경로당,노인여가복지시설,"인천광역시 서구 봉화로 60-17 (오류동, 검단힐스테이트3차1단지) ",,,
드림파크어울림1단지경로당,노인여가복지시설,"인천광역시 서구 봉화로 18 (왕길동, 드림파크어울림 1단지) ",,,
검단자이1단지경로당,노인여가복지시설,"인천광역시 서구 버들로 27 (왕길동, 검단자이1단지) ",,,
검단자이2단지경로당,노인여가복지시설,"인천광역시 서구 오동로 32 (왕길동, 검단자이2단지) ",,,
드림파크어울림2단지경로당,노인여가복지시설,"인천광역시 서구 오동로 40 (왕길동, 드림파크어울림 2단지)",,,
왕길마을경로당,노인여가복지시설,인천광역시 서구 완정로 197 (왕길동) ,,,
검단오류풍림아이원아파트경로당,노인여가복지시설,"인천광역시 서구 봉화로 78 (오류동, 검단오류 풍림아이원) ",,,
검단오류역우방아이유쉘경로당,노인여가복지시설,"인천광역시 서구 대촌로26(오류동, 우방아이유쉘)",,,
현대아파트경로당,노인여가복지시설,"인천광역시 서구 완정로34번길 47 (마전동, 현대아파트) ",,,
완정경로당,노인여가복지시설,인천광역시 서구 완정로10번길 19(마전동),,,
동아아파트경로당,노인여가복지시설,"인천광역시 서구 완정로34번길 20 (마전동, 동아아파트) ",,,
마전영남탑스빌경로당,노인여가복지시설,"인천광역시 서구 완정로64번길 7 (마전동, 영남탑스빌아파트) ",,,
당하3차풍림아이원경로당,노인여가복지시설,"인천광역시 서구 원당대로685번길 23 (마전동, 당하3차풍림아이원아파트) ",,,
당하2차풍림아이원아파트경로당,노인여가복지시설,"인천광역시 서구 원당대로685번길 30 (마전동, 당하2차풍림아이원아파트) ",,,
검단1차대주피오레아파트경로당,노인여가복지시설,"인천광역시 서구 완정로65번안길 10 (마전동, 검단1차 대주피오레아파트) ",,,
우림필유경로당,노인여가복지시설,"인천광역시 서구 완정로34번길 29 (마전동, 검단우림필유아파트)",,,
검단2차아이파크경로당,노인여가복지시설,"인천광역시 서구 검단로540번길 59 (마전동, 검단2차아이파크) ",,,
검단LH20단지아파트경로당,노인여가복지시설,인천광역시 서구 이음3로 220,,,
검단신도시우미린더시그니처아파트경로당,노인여가복지시설,인천광역시 서구 이음5로 39,,,
검단한신더휴아파트경로당,노인여가복지시설,인천광역시 서구 이음3로 125,,,
호반써밋1차아파트경로당,노인여가복지시설,인천광역시 서구 이음5로 15,,,
검단푸르지오더베뉴아파트경로당,노인여가복지시설,인천광역시 서구 이음6로 33,,,
검단유승한내들에듀파크아파트경로당,노인여가복지시설,인천광역시 서구 이음3로 130,,,
검단금호어울림센트럴아파트경로당,노인여가복지시설,인천광역시 서구 이음5로 65,,,
검단LH13단지경로당,노인여가복지시설,인천광역시 서구 서로3로 49,,,
검단디에트로더펠리체경로당,노인여가복지시설,인천광역시 서구 이음2로 30,,,
검단신도시모아미래도엘리트파크경로당,노인여가복지시설,인천광역시 서구 서로3로 50,,,
검단파라곤보타닉파크아파트경로당,노인여가복지시설,인천광역시 서구 서로3로 225,,,
검단예미지트리플에듀아파트경로당,노인여가복지시설,인천광역시 서구 서로4로 89,,,
호반써밋프라임뷰아파트경로당,노인여가복지시설,인천광역시 서구 이음2로 70,,,
검단LH26단지아파트경로당,노인여가복지시설,인천광역시 서구 이음1로 420,,,
검단신도시디에트르리버파크아파트경로당,노인여가복지시설,인천광역시 서구 이음1로 332,,,
