시설명,시설종류,주소,위도,경도,정원(명)
백향그린실버타운,노인주거복지시설,"인천광역시 강화군 길상면 길상로304번길 49-20, 2동 (장흥 다세대)",37.64117597,126.4991068,29
이레홈타운,노인주거복지시설,인천광역시 강화군 양도면 강화남로 1077-39,37.69139056,126.4153669,9
영화복지타운,노인주거복지시설,인천광역시 강화군 불은면 강화동로 262,37.66288497,126.4939427,29
성안나의집,노인의료복지시설,인천광역시 강화군 길상면 전등사로 79,37.6357981,126.4909529,60
호세요양원,노인의료복지시설,인천광역시 강화군 불은면 고려왕릉로 376,37.67416596,126.4779475,389
강화하나요양원,노인의료복지시설,인천광역시 강화군 선원면 중앙로 144,37.73085742,126.4890727,29
삼성너싱홈,노인의료복지시설,인천광역시 강화군 불은면 중앙로 671,37.70491508,126.4436075,80
사랑의 집 노인요양원,노인의료복지시설,인천광역시 강화군 길상면 길상로 329,37.6404653,126.4919898,29
마리 실버힐,노인의료복지시설,인천광역시 강화군 화도면 마니산로739번길 26-49,37.62958069,126.4139081,61
즐거운 우리집,노인의료복지시설,인천광역시 강화군 하점면 고려산로 89-19,37.76532459,126.4361408,13
강화요양원,노인의료복지시설,인천광역시 강화군 하점면 인화로 28,37.78436211,126.3976239,29
강화노인복지센터부설 한울요양원,노인의료복지시설,인천광역시 강화군 선원면 시리미로225번길 3-27,37.7247256,126.4552362,18
강화꽃동네노인요양원,노인의료복지시설,인천광역시 강화군 양사면 덕하로114번길 71,37.79530438,126.4246189,90
바다의 별 요양원,노인의료복지시설,인천광역시 강화군 선원면 시리미로 42,37.72485752,126.4744712,100
햇살실버타운,노인의료복지시설,인천광역시 강화군 강화읍 국화길 21,37.75050989,126.4702762,29
강화실버빌,노인의료복지시설,인천광역시 강화군 양도면 강화남로 862,37.67430871,126.4177191,60
강화은혜전문요양원,노인의료복지시설,인천광역시 강화군 불은면 강화동로314번길 22,37.66538111,126.4938787,100
임마누엘 요양원,노인의료복지시설,인천광역시 강화군 양도면 강화남로905번길 36,37.67942947,126.4131071,19
늘편안한요양원,노인의료복지시설,인천광역시 강화군 하점면 고려산로 553-4,37.75046151,126.3890116,28
강화군 요양원,노인의료복지시설,인천광역시 강화군 길상면 길상로 272,37.63559539,126.4951277,29
실버프리 강화,노인의료복지시설,인천광역시 강화군 화도면 마니산로 474,37.63173319,126.4422893,11
진남요양원,노인의료복지시설,인천광역시 강화군 양도면 고려왕릉로139번길 10-11,37.6606851,126.4581313,90
강화백석노인전문요양원,노인의료복지시설,인천광역시 강화군 양도면 강화남로 596,37.65505711,126.4287453,38
강화플러스요양원,노인의료복지시설,인천광역시 강화군 선원면 연동로73번길 13,37.70517997,126.5098968,28
아름다운 실버타운,노인의료복지시설,인천광역시 강화군 불은면 해안동로283번길 17,37.64819726,126.5187346,112
복된요양원,노인의료복지시설,인천광역시 강화군 화도면 마니산로 574,37.63325307,126.4334007,29
엠마우스노인요양공동생활가정,노인의료복지시설,인천광역시 강화군 화도면 마니산로 686-6,37.63414957,126.4222654,9
우림실버홈,노인의료복지시설,인천광역시 강화군 길상면 강화동로 151,37.65273594,126.4922807,9
수림e좋은요양원,노인의료복지시설,인천광역시 강화군 하점면 강화서로 536-80,37.74298489,126.3939939,9
강화해피빌 노인요양공동생활가정,노인의료복지시설,인천광역시 강화군 내가면 황청포구로385번길 55-45,37.71719942,126.3657396,9
사랑이 머무는 들녘,노인의료복지시설,인천광역시 강화군 양사면 생설미길31번길 48,37.81454744,126.4034605,7
행복이 가득한집,노인의료복지시설,인천광역시 강화군 강화읍 대산길51번길 6,37.76543971,126.4877351,9
강화햇살요양원,노인의료복지시설,인천광역시 강화군 하점면 고려산로 201,37.76532741,126.4227481,9
강화백세요양원,노인의료복지시설,인천광역시 강화군 선원면 선원사지로191번길 35-24,37.71655105,126.4976922,9
강화노인복지센터,재가노인복지시설,인천광역시 강화군 선원면 시리미로225번길 3-27,37.7247256,126.4552362,20
안젤로재가노인지원서비스센터,재가노인복지시설,인천광역시 강화군 선원면 시리미로42번길 8,37.72424263,126.4745767,0
(주)행복나눔주간돌봄센터,재가노인복지시설,인천광역시 강화군 강화읍 강화대로248번길 10,37.74140098,126.5026316,0
삼성노인주간보호센터,재가노인복지시설,인천광역시 강화군 불은면 중앙로 671,37.70491508,126.4436075,35
천사맘재가복지센터,재가노인복지시설,인천광역시 강화군 길상면 전등사로 97,37.63715605,126.4930444,0
인천광역시 사회서비스원 인복드림종합재가센터 강화센터,재가노인복지시설,"인천광역시 강화군 강화읍 중앙로 25, 3층 (우진빌딩)",37.7407164,126.4911634,0
365일재가노인복지센터,재가노인복지시설,인천광역시 강화군 송해면 전망대로468번길 12-41,37.80178238,126.4594528,9
강화정다운요양센터,재가노인복지시설,"인천광역시 강화군 강화읍 남문로 33, 2층",37.74091811,126.4881838,0
따스함 방문요양센터,재가노인복지시설,인천광역시 강화군 불은면 불은남로 427,37.67657228,126.4979744,0
사랑나눔재가복지센터,재가노인복지시설,"인천광역시 강화군 불은면 중앙로 508, 1층 102호",37.71265462,126.4579758,0
휴먼노인대학  주간보호센터,재가노인복지시설,"인천광역시 강화군 강화읍 강화대로 352 (3,4,5층)",37.74360893,126.4914966,42
강화참좋은재가노인복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 갑룡길 33-1, 1층 104호",37.74285519,126.4967234,0
호세의료기센터,재가노인복지시설,인천광역시 강화군 길상면 온수길 66,37.63920021,126.487815,0
강화재가복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 강화대로216번길 51-7, 2층",37.74349713,126.5047222,0
다옴재가복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 관청길 53-1, 1층",37.74928146,126.4839503,0
섬김재가노인복지센터,재가노인복지시설,"인천광역시 강화군 강화읍 동문안길 8-1, 4층",37.74696964,126.4857529,0
